,village,timestamp,crop_type,total_yield,pesticides_tonnes,rainfall_mm,temperature_C,humidity_%,wind_speed_kmph,solar_radiation_Wm2,frost_days,soil_ph,soil_moisture_%,soil_nitrogen_ppm,soil_phosphorus_ppm,soil_potassium_ppm,organic_matter_%,fertilizer_kg_per_hectare,irrigation_mm,pesticide_use_liters,NDVI,EVI,SAVI,canopy_temp_C,previous_yield_tonnes,yield_variability_%,market_price_usd_per_tonne,demand_forecast_tonnes,altitude_m,slope_%,proximity_to_water_km,drought_frequency,heatwave_days,CO2_concentration_ppm,local_market_demand_tonnes,export_market_demand_tonnes,local_market_price_Maloti_per_tonne,export_market_price_Maloti_per_tonne,storage_cost_Maloti_per_month,transport_cost_Maloti_per_km,profit_margin_%,supply_vs_demand_ratio
82,Thaba-Tseka,2022-03-31,maize,2.1585332512982047,2.024878317506278,192.93687563723188,20.055404704780095,71.00949068310258,14.783294003175488,566.2867321655259,1,6.539368088456638,17.797495478091474,36.296644049857875,14.488377098636771,114.9478006843252,1.4070738662043754,110.81640679971666,34.258828056102615,0.9899686833118388,0.8432319129974382,0.4283110703206025,0.6945301749128815,28.381259677868826,2.6182696148253632,8.962638433699201,376.6284079605084,3318.642195807236,1486.5584991538285,10.458302763344683,7.060345816428328,1,7,408.31067278634026,1533.9363845650348,1454.5870040505365,2463.1046060873805,6700.075514936655,274.5940827360937,21.89886673084645,20.387437995656867,1.3512014575063973
83,Ha Lejone,2022-04-30,maize,6.067319457719556,3.7345427195437297,105.42245416313028,24.677253942438913,41.978027337707,17.15100412474569,682.7021943776433,0,5.995599245546842,11.903918793173343,52.27444369911469,20.841285596408735,195.8685331052826,2.5548507509902474,81.04561109069923,44.11627742256022,2.493373252844272,0.8538582093515774,0.7893872058030056,0.2964793214782632,34.473554459942946,4.527220309591109,12.673556804124054,229.33773857850719,3001.3471476897507,1434.241851614,14.360624865358261,7.797150347438691,0,0,405.9385975441815,1062.207230744657,316.98725945732247,5134.8946567235635,4672.5390812434325,104.09558430717331,48.58542425784887,16.495786240540042,1.3765924353675911
84,Ha Lejone,2022-05-31,maize,2.373276799055323,3.27516056659802,151.22194082475556,19.858685882184314,42.514282256723874,6.012238011760886,753.9401362956527,4,6.8409730143391725,27.486252174615498,68.8246260319598,14.770810047246009,149.7213918409926,1.440619071533947,87.42519385295213,61.273333925868,0.8216237291476887,0.8079838696518709,0.3508796790430481,0.5778887580861604,22.65914100530876,4.45162825700731,23.03055073995961,432.94701338141715,1645.5785849155172,1477.5205184379756,7.875140886928882,4.957331117952374,0,3,390.8104083138452,2663.7261966668193,232.23741256271046,3808.69067094008,6754.112291061669,253.62867834936145,30.901498544853915,24.033707046845247,0.9350159320163342
85,Ha Lejone,2022-06-30,maize,5.03163954627226,3.6253762429371874,158.6270330587979,20.980016680853833,62.805493532895916,10.977857496260135,673.8256332027181,2,6.602148399021905,10.017326824873383,65.9557356598682,34.882240545823485,134.55950878126333,2.924155569709732,114.41734238591066,65.35014498813516,0.673427947649573,0.3842645945970496,0.6017852342649501,0.18791445785848307,26.532652610586954,1.2793545605378647,23.88367559132218,300.11713754887023,1000.4191482043119,1654.0051496774283,13.237854676065014,7.261136024412436,1,5,408.59541807918356,2131.190371491724,1239.0462480015312,5524.865691638561,4518.207259184939,139.37261820137033,38.708299776446424,18.941236760271238,1.1295250106054464
86,Thaba-Tseka,2022-07-31,maize,6.82455109032564,2.651046863931059,69.34133178168739,16.72837776102377,82.1323618468156,7.58233563277406,548.2109943558692,3,6.181604354955931,14.003525570585413,39.088161314920356,22.39856726209431,144.77723367893958,4.008928756119262,83.00634431067118,50.641234680631285,2.3432379007783153,0.21997989079509914,0.6104632577535287,0.4202279608047471,27.97891540046955,3.266590772675033,19.67382202742003,583.9808599757732,4926.535008525127,1480.1907592280104,10.218656122000997,5.86274065036089,2,3,417.51636869047024,2800.545485069621,964.2582771339582,2423.7381886359526,5617.31647247911,426.30566978712505,30.257337928239476,5.93925220290205,1.1714112741616622
87,Mokhotlong,2022-08-31,maize,4.442619890722683,3.657579573071335,60.09900633978253,32.32951612108915,87.86266658404949,5.1579718420129534,699.8041214886598,1,6.811501554811211,14.239761747297948,45.9334074716674,26.410002337298323,239.85673326680399,2.5361921640050595,149.65467961541236,33.03186738447287,2.0374473382000153,0.8956959934024853,0.27149285455026284,0.5522198488260808,30.393442297595495,2.4089522791054114,18.624700477347133,249.91261533960233,1627.3800653756343,1497.4085053797019,14.88564857078805,3.910771650316692,0,3,403.8690757097974,1399.3421583966601,1401.2997081621552,3230.30763427883,7107.976696056829,468.8278415729809,37.27845774090683,13.373802228149993,0.5874795685405053
88,Mokhotlong,2022-09-30,maize,9.718938532251567,4.561322580699725,122.06100026191176,32.15689078647875,51.94414463613872,15.01362767140777,492.191911172573,0,7.440915266498294,17.65811659566959,60.354421642080936,38.03162157517923,249.00656202358445,2.327543079990146,79.55560761577082,53.70559079358011,0.8938346179646075,0.6082528158076266,0.44599006496022175,0.10329206877788843,24.76007376538663,2.884152992882628,24.970819736296715,299.18950081392194,4024.442188642325,1620.3789240854574,4.12544792105619,9.102933706655067,0,3,385.57093191220235,1423.489771165937,236.6410962991245,3066.744656622655,5749.473166762257,343.05393839449687,25.603231083115947,19.729729927420436,1.2612985103093837
89,Thaba-Tseka,2022-10-31,maize,5.728105102636488,0.9948976877422111,138.56415444313984,20.20693251934863,64.38025823896487,11.082913524279355,406.87238418879144,1,6.106415338388718,20.04236704501875,35.23507599270017,24.64753895118237,136.52862562210865,2.8153694115787826,58.042235488232684,75.15835924935082,1.3478189553243265,0.4107705550346946,0.3799608322546131,0.26079964680551815,31.39605638648636,4.71146665114484,22.35369163813994,542.9822510834931,2494.9387713207107,1651.4115135940756,14.069350843519324,2.3482171646090766,1,2,401.17136597866596,2278.3484147830177,251.42038820124733,3534.9957993817115,7879.527364199647,184.20260818518062,35.57133633813026,16.014326928865408,0.8491151510717474
90,Thaba-Tseka,2022-11-30,maize,6.5121787773862145,3.961329105392265,57.61980124900293,26.777662930240133,66.11610839292442,10.713859481986423,583.9926358433903,4,6.813984729250846,25.968379164166116,30.393351087391867,27.17171560643791,281.7127191679891,1.3969569472506511,142.29103210138226,30.887068509969787,1.5234744070244415,0.26963561853894663,0.4665245919524619,0.4683971427406457,37.74115667959028,3.5499538221211617,6.710742554164839,499.63707041280423,3586.854080804003,1223.0224457789504,4.67988818800694,1.424266165713392,2,8,380.87444334981967,1868.9827988753964,1391.5885309218488,2545.1454471990323,5302.108049626772,194.56322981547072,31.129649207499615,14.227571479967548,0.826746353880504
91,Thaba-Tseka,2022-12-31,maize,3.1135438828658177,1.162020747172941,176.3502665659263,30.772559086799532,64.12339955840582,19.52643764320234,571.4077343874383,2,5.570438616009036,27.247107639238106,54.97821065403226,11.120129289975845,263.4388239790312,2.3375956902604584,88.50002357457635,46.49256802609454,0.6025283789187148,0.5911982584159341,0.3074794970013892,0.13080506268212694,37.57333819797962,4.989914170002657,21.30385492283114,308.15965406851376,2719.0807345183894,1587.7617556007845,7.60719021491422,2.251609587574734,1,8,396.76425456784506,2356.0543300030836,1281.7002272607224,2222.1177794817127,5242.886617674851,122.39943000491076,30.558606083263165,26.03918469202243,0.7127559655166034
92,Mokhotlong,2023-01-31,maize,7.297034463001002,4.37365858945458,125.90380346181061,31.2973858291205,80.96946462850336,12.649763879454547,612.9276447878283,2,7.010706567205298,16.34735236671382,21.442497934171303,36.73515182083827,226.22469272555105,4.325296125834333,118.4198297716527,86.42249615965875,2.486978074416896,0.48457803507865543,0.6154046764127061,0.569343085317174,20.876382430930477,1.3634690164258445,10.299443064647843,530.2323864471634,1189.178848808389,1577.1218078949569,8.038892006796921,5.1864726423706795,1,1,407.4605634042877,2749.8219663934196,763.0962438113733,4044.754290435306,5906.461769147961,172.3129344953948,22.859374897840937,7.514686803063307,0.5915484757159468
93,Ha Lejone,2023-02-28,maize,4.086946649471038,2.6173372845755236,197.67379590990575,30.849247735700075,75.20015275622406,9.608767575966153,322.2875238087055,4,6.695706477423705,12.507708687308945,37.530367244506465,39.07301393265141,262.5288930941641,4.822811141431979,69.36901222054155,26.17973290651421,1.11087928313958,0.6308397379477502,0.2456192433872853,0.5877199745790261,38.634726975812605,3.9350131475948458,19.23984221913614,276.745528668469,1243.2719006565796,1656.576151569986,2.5583270724302443,8.221854918977453,0,1,383.603266534466,2249.923100301092,1262.2214891642827,5068.414357706351,6754.976129317892,136.94463389946728,24.274230237630967,21.509525753291022,0.7348159714330557
94,Semonkong,2023-03-31,maize,5.018651830220219,2.5362007719498716,140.19002898823572,29.692044356947825,51.308166759628705,8.16176000164663,724.3759941320875,0,6.589948003108656,22.816973219987553,48.254925566925735,32.551960451961016,188.43747433975625,1.0013970282534181,69.15886589973587,92.9462044567592,0.8328819177892752,0.7300123950602317,0.6991344221432351,0.10242523363123653,36.90767890866431,4.406127481822891,9.402663390483843,231.3560408274638,3775.2299414875297,1762.276549922602,3.5121272143882933,1.689875272573165,0,0,387.0465328881649,2593.4569458303677,318.747545504897,2289.9595618778976,6381.089503243446,345.31884455524903,48.48865378013573,22.619830420847588,0.5682564861486745
95,Thaba-Tseka,2023-04-30,maize,2.927776257192005,1.027585694351403,130.77708999645807,26.036740912943216,73.22087392977645,19.820773408558225,453.1634807261641,2,6.220212232630554,28.807089061769254,34.61510224661461,19.951641539879837,172.93353492088912,3.7618077157001704,75.21209330854018,34.10065113625522,0.673491470267886,0.6129212900420917,0.20244387984290924,0.11621787062437985,32.379849933910734,4.447399334780441,12.749498692575374,443.3719440222736,4050.5166968318445,1611.2867777120223,5.386874407741648,1.8086805522868337,1,0,402.9704859522097,2650.043985647842,1280.1419659474177,3834.5194831705726,5245.405733194038,464.8437794308117,22.76324975602337,15.279464463866875,1.3552650986168246
96,Thaba-Tseka,2023-05-31,maize,2.9971316644977692,3.3570050472633217,59.747840350582244,19.529586135314062,43.75886026357579,13.018008477921432,381.11838252238,0,5.528973167617416,28.81580692765756,63.18120877055091,23.799161413936538,131.77972190193032,4.443228185832055,111.36677807099456,79.95238814198544,2.3775247960875143,0.5627489270155401,0.35404512485496475,0.30921747691317336,28.62824647473707,4.6066080341338305,9.928288859224546,276.1978698443145,2671.7047104330104,1641.1950962401525,10.399335773233567,4.076790183528187,2,3,382.0092454362836,2233.0238693704996,892.6827248288512,3391.894813303569,5270.493120470332,478.66110094150866,18.381371306157718,25.497954005360413,1.0603388721666553
97,Semonkong,2023-06-30,maize,8.410893454560544,3.0398951499539564,109.08191027700893,28.362842028553487,83.803540061468,6.851911683243701,449.5903763060211,1,7.443510461043513,11.451437586029767,70.907015734829,31.125571327222886,270.6027958250794,2.0503480850689972,59.74988619356701,71.65124551185001,1.2009089645163749,0.6370371503696823,0.2799019328328016,0.5276359468312748,35.9871703816677,1.847627262855697,23.98313771207667,305.10013265804116,3364.2206721804987,1300.3134539833004,4.676498174707221,2.7530797055350824,2,2,387.90503064774595,942.8916052441564,465.999561797289,5788.294945925123,7548.761483685681,335.79414257516737,42.498903205777914,18.219505296688453,1.1623279872673253
98,Thaba-Tseka,2023-07-31,maize,5.838573079963409,2.748194603313901,139.12050140529294,28.935822950953096,58.45410207694928,8.769126423151969,654.9698178159838,0,6.0833970121098675,15.847793358819686,40.00323578412423,28.324705903588836,147.02710994778272,1.855927553164304,80.27554631803946,56.43088902431462,1.944241018730121,0.5938129281097277,0.3407090688766259,0.3161724456781192,30.720786222801614,4.6717112708850586,20.96548817930845,209.39866249423184,3604.3164239810353,1588.4703132569111,14.847206056767925,5.3347896857393495,2,7,398.0208556440647,846.5642648214684,1330.680287768388,2886.8686517412452,4508.065965258943,478.57269388059456,15.8545243950879,25.936711779474688,1.410340077499018
99,Qacha's Nek,2023-08-31,maize,5.660914831863609,4.370307625988664,182.753686579015,30.993199717223384,78.34565521367699,6.844016471000675,680.7723068737564,3,7.463801962285654,27.384871751147802,69.95213676549578,18.410551102011823,260.6887787892039,4.252802646441048,54.574681534451706,26.629059021850495,1.3172074823584512,0.5375391163527306,0.5710699747382116,0.4043232574327772,36.57165887557735,4.396102833814873,9.22143168795123,590.2005399059897,1824.646309520676,1235.5225031093648,3.0970940173005452,8.191541079146191,2,6,410.55408588268557,2069.022483347003,245.67344337845577,5304.720079485765,6625.121666089106,259.60092824545586,31.884780631943702,29.663321043270756,0.6388673993472028
100,Thaba-Tseka,2023-09-30,maize,6.8991968151472385,3.822459242759602,90.87172539029629,29.512105097572967,48.004825870815736,8.829219272257404,642.8894627539944,1,5.712836048691836,19.090395456849656,25.83458561029466,14.034552263916797,240.46576042785915,3.479674412775718,115.83380962536502,85.41851408849779,2.1943192575575434,0.3726532006517389,0.5523897922990411,0.3346551329063082,39.81263768967892,1.3358881270201923,16.531232536125806,263.74262695226577,1379.3485941429312,1729.3760187909754,14.001196820959784,2.6085802590633462,1,9,417.94412461163176,2233.899674471034,950.4940129829331,2223.730468045562,4795.6446948945195,366.92275464064767,14.354692552398095,23.51154149452742,0.7715890146564347
101,Semonkong,2023-10-31,maize,4.487887591242899,3.0203318606313663,108.20095726124296,18.396884194796797,72.02151747338097,10.581153019754945,547.7769155349762,2,6.147927182036467,26.975111524309497,47.546433851087244,24.886758416991974,176.40700653217016,2.79091469394022,135.7789683630751,50.95511255810011,2.3059690537848585,0.7550580363880262,0.5208258948690084,0.23154791972293315,26.03633563108607,4.354795732450072,16.896000326664513,448.9000577419623,1947.128861520203,1548.0755571444288,10.019159038015063,7.849823583410597,2,8,403.6862927218751,2969.810488531685,221.46196900226565,5836.464669183127,5184.564804013029,206.10982479822928,37.10214262194633,7.361445596778886,1.3678850647064213
102,Semonkong,2023-11-30,maize,6.30382945311024,2.9960164029351164,128.99362507233758,26.948945126412756,54.957361423398694,14.961743684309843,646.3824283698368,2,5.623160372512444,18.224828182885986,57.34670034251931,34.281535054588694,203.48970492769962,4.202868231048111,116.34465112497439,72.57229313852932,2.471958722852529,0.2351292767544784,0.6513217065411252,0.5254951091612026,35.31887721414235,2.1947299869789916,11.561543131717894,286.32835118571717,1506.2032012707766,1203.9153894622116,2.2687922257163167,3.6224933332217413,1,0,403.851400751328,1969.5245153470823,1221.0413284124988,5586.7763377954825,6506.7892095248,377.7259596285073,49.6367464474854,20.43937105126647,0.8204957824596306
103,Mokhotlong,2023-12-31,maize,5.71408902685871,0.5794554547153373,134.21721393673374,33.49985832140051,71.71060186287643,18.58499887442808,709.0860711946555,1,6.3256396065006575,28.080562626404244,27.41194397507525,26.094990179013845,154.01323433827415,3.3233138171996313,125.33766395002395,26.97167432257003,0.7164549764556634,0.5482212444999184,0.6469129050510851,0.3999308197733169,34.99571484093374,4.960227617207314,19.78581037669816,578.4587921741611,3105.696439768434,1337.0438580605316,7.687885804778359,6.429740540610261,1,0,390.8293755662296,1953.775147646234,709.8304074841978,3041.360946819048,4129.202416147556,128.19332904195258,45.15760530657062,15.837247270054421,1.0248557910955807
104,Thaba-Tseka,2024-01-31,maize,8.898279470731088,2.60239590943798,119.71821522627621,20.965731808880435,46.72044536154709,6.005111985262862,465.41201824767387,3,7.433998485681308,11.942777702190403,70.38627160263746,26.561693537162228,221.4543303963846,1.724373896871949,129.421597618499,71.66952687868066,1.4073622689964547,0.5104586340763824,0.5907462778595547,0.1581478229078575,28.339845188022164,4.791174849358246,11.615201098152333,358.75582725047065,3387.3356534888044,1698.9923105086007,14.734618795071187,5.953114151702494,2,3,403.6420139737171,1975.1191133946331,1182.6868362048358,3507.1766968523407,4682.378445621606,131.57225039877605,34.49003704629175,14.983150434688378,1.3951239479973747
105,Semonkong,2024-02-29,maize,4.499118108429811,2.467175515907589,194.18298502194796,34.238766779230495,61.84327751707714,16.266571500598562,461.0755318066565,1,6.601287526641267,23.68158227819682,55.06162002358135,36.33201454943752,294.40659531799145,1.8338239712896067,65.18350824940116,52.21116230036094,0.9899570922630188,0.21295316280544882,0.6979789942772178,0.4671344547977877,33.548605471536135,2.3825243041446895,19.46716245989378,236.00753554469048,4211.130784137224,1739.161627685045,5.597451637002824,9.893001894240014,2,2,407.4499272764487,2304.829954378536,203.08267045301926,5607.970352729048,5446.873020580939,323.7349877766363,37.44224355936559,15.394040046200429,0.8615586823000728
106,Semonkong,2024-03-31,maize,5.765509996575,0.9314618209711112,99.0002334291169,29.99062782403834,55.617814994988855,16.079798173153947,774.1966781417841,1,6.770457554155875,13.923684468851915,66.05346156483137,24.50994880480627,243.53447566245353,3.5362847193003883,129.16634005055698,38.97686756401459,0.9989538992427354,0.7796557689274184,0.5552356542604426,0.1979497218263766,31.277859972005537,2.0501819801299668,24.282146341916068,341.8984666200186,3174.2924013995816,1664.5901777147162,13.374392973312302,4.450749600097854,2,6,392.60761766036404,2912.5326296097273,701.381923126387,4798.463367370843,7524.658395005573,231.08073553333122,47.29660631561322,6.7870664643425656,1.217417770656705
107,Thaba-Tseka,2024-04-30,maize,5.283130431295844,1.229361719263647,113.75070699915054,20.006232580306552,77.84664056959645,19.008793377663288,686.9170695229714,4,7.165456808026942,12.477594538868615,30.67426648547452,16.987973095304163,117.83176196237257,2.636542764524302,55.67137218498118,88.5305182495006,2.379315044382631,0.7472767521611867,0.31039301655145624,0.5419647559651355,22.708545770992217,3.599475592621676,24.494763457422884,569.1229363101287,3984.803145603389,1550.36555319921,12.252036695730773,5.518717234352971,1,6,410.2835330722729,2641.292151156996,1254.7195910993707,4167.778086773447,7664.918855581867,371.64672769444724,22.15713092013807,29.670188370075934,0.8644158741959632
108,Thaba-Tseka,2024-05-31,maize,7.908846929584502,0.8299488494290947,68.16500466789493,26.752401365328566,84.59788176504964,6.855924896601952,347.6182353418875,3,7.458164370878429,11.970605604096932,37.57542100639362,16.607757780585388,223.0571221831804,2.4518613761977694,141.31833904898838,40.30215204801549,2.442414620275792,0.8312325639677391,0.7644984871918241,0.13688469012351184,32.846749509457865,3.7832418762706825,19.1184921645375,366.8451474599122,1358.5241606967395,1694.8326222646751,9.30804229660205,5.963294222511975,0,7,388.1929042190652,1512.9062350379613,1403.0412910410182,5147.969604076037,5502.059161610959,292.99782706355705,19.219688716274177,8.530731925051791,0.5474115962430842
109,Thaba-Tseka,2024-06-30,maize,9.531560519611837,0.9316858090477821,148.29415992056718,18.27510368520845,68.1606307939773,10.790789881686102,756.2365528040756,0,5.9704290419767805,26.529080244736015,56.569365759659824,14.517463695766192,118.18720169085755,1.7684336972652437,117.9773394497907,41.18771408682044,0.8275902679274474,0.6064427176105457,0.26611182778072323,0.264187875155967,27.907379947148424,4.191095833769236,20.30808282744153,570.9676943267814,4338.65545035383,1450.8729327305964,5.8273026870666556,1.931875969341454,1,9,399.67343930654397,1410.9731020933345,224.75060063261122,3189.0923260299583,6145.969616930419,446.3027152662243,33.862759303997635,19.135243615515044,1.0744471201592591
110,Thaba-Tseka,2024-07-31,maize,4.902050512731522,2.5367907273253545,180.64213562120284,16.30206819865391,51.12373468486301,8.25781243103713,501.70079525958886,3,6.700702741862117,15.727928237874506,28.058236484662622,37.36563851069027,217.3122292032897,3.9916487868696144,73.98529711628329,26.962053145146267,2.0869750880647175,0.2869244868184494,0.26983219734707836,0.353215107021563,27.04343675677844,2.4822269616277013,5.955798924625622,321.4549948888613,4603.170808484054,1389.1113075504643,14.124909420196564,8.66133816215114,1,0,415.50017441649135,2417.4159927919336,1223.8521184291792,3536.1920444314483,6359.0943398741565,213.5839178913459,12.216277229165993,16.637562390387938,1.049581415575243
111,Ha Lejone,2024-08-31,maize,2.2894949321312934,2.594082433436555,67.73018878137268,32.97805008200183,83.80322299292038,18.59877492662749,664.2562212856287,1,6.880085768714388,16.759369283227052,23.846679249047856,26.696073003927495,249.70200170415745,2.8676350101929007,90.86170237383276,29.175067390337894,0.5200071182538231,0.5580380560409872,0.5446954351475466,0.5874594726661615,24.099755042726628,3.364394522164396,14.710968304623044,286.62035906147804,2609.1529493213257,1692.531059470642,11.370346710486897,6.689955327632848,2,6,411.255883489838,1650.303993847838,670.9378403035148,4396.498198438532,5510.851609555028,277.1943701975737,47.241679486517555,27.188840381195824,0.8058600088647855
112,Semonkong,2020-01-31,barley,8.452987660056365,4.217587365305938,68.28319887026645,17.833919457359222,89.89053766145264,7.325202929656054,532.7002912879162,3,5.794440026385907,17.294043260578118,61.253159148704974,27.39282215413813,101.86513525784058,2.867067603845107,117.80673400546637,65.3385424679813,0.8921181161506591,0.7527885799105773,0.6502653276445385,0.12023682573826484,30.321029354720434,2.700532306945313,16.937667555293388,271.29641148626916,1463.4507690587175,1725.3092452806275,9.48511394088189,6.844952608335211,2,3,408.5388573566347,2555.719114917222,907.3995243175177,2019.8760502626305,4062.8165698898356,267.574783741929,18.07187683771169,20.196424126172396,0.8523345693759542
113,Semonkong,2020-02-29,barley,3.009392928711404,2.950479328646188,77.58456919876588,30.101656096406856,70.9833179189391,7.072754202567466,485.1772573201896,0,6.527608289205633,29.86520449725264,44.92117267861485,11.968549047690978,256.8684222633124,3.950708069594956,103.25842117718375,92.11327880758458,1.3848637272866164,0.69750807070378,0.30116493813988826,0.23882687654680268,35.46314675800127,4.718280049252785,6.2214179740693805,533.7735625412813,2328.0658111532925,1435.98168795973,0.7409687283438104,7.743272902053987,1,8,419.7921941511392,2380.646322616041,1265.7767132919623,5477.76120260028,6134.438549586526,438.4281836199799,41.849313154107605,27.774928793824408,1.0218193409557879
114,Thaba-Tseka,2020-03-31,barley,6.323207534866665,1.159937502106735,120.28814009456853,30.24219164878,59.60443437005904,19.465750193350495,303.5770411202627,3,6.572028866547473,29.300890928930972,21.417459858352046,31.394313795954385,269.5843361344365,4.765716969921501,111.29872025932266,35.884298022470816,1.3317233535024589,0.41500429267302696,0.3433481940959723,0.5984842198533727,35.512295826968355,4.88285634254494,20.236235818881177,423.1521324565954,1368.6791154956838,1754.6489929355423,0.7123619038096535,0.22630341117879563,2,2,399.666082018932,1933.3708752883,968.6408262271837,2337.866285048237,5399.108281210737,222.18670673448813,48.11709485829881,29.22742499841291,1.0835246264563065
115,Thaba-Tseka,2020-04-30,barley,4.4128226511649675,4.257559431849786,178.54283972036646,26.442096761730507,78.13428188450445,5.862170434235969,375.8946735870144,1,5.566340477879823,17.703232945345622,76.15845845521025,36.100921295730274,187.82342394508976,4.958338050980519,149.62534348885504,85.57329321910021,0.7378334739465233,0.2511683972816544,0.6892038797313391,0.21956474713339047,26.433448037344775,4.65388729111942,22.417355076639193,411.1602461607816,1424.4464183141968,1597.3284935612432,10.058227069286838,7.228368544466645,1,1,397.57812592316634,2183.988337345897,1359.6397805150918,4571.289071710841,5179.351762984436,258.29849047801173,39.70274076794888,16.475485963112938,1.1173159586858588
116,Semonkong,2020-05-31,barley,4.6875019833940605,1.6514719487915113,179.53165177654088,29.89071891319518,49.03050324093002,12.611563533459336,337.06585272402884,4,6.542509306744944,13.168733238147997,69.53570469458998,18.416599272294608,102.39373533043079,3.77695074214067,105.9096573206129,53.0646210623067,1.0401869783359436,0.3380097849271304,0.7756786218265499,0.6271556038541908,39.1984624682806,1.986057463025348,13.657878357384309,262.74125052078415,4671.244012163075,1791.4687727499863,9.016827299851165,5.4413033072087424,2,8,400.7125911837971,2310.970615996077,1423.9728942248098,4504.508239324749,5538.367322573653,484.0711949387862,13.012210089023544,8.551150094690911,0.5411231021877723
117,Thaba-Tseka,2020-06-30,barley,6.8913367503571274,3.717633379303221,188.116886605328,28.352965379259835,82.56696109576005,15.609968764925007,773.867922205729,4,7.026102418169229,25.099844520943986,57.63202324387415,10.711023326645018,231.22104498189583,3.9443650731551054,109.93673158526529,77.97558478546549,2.424832157549269,0.3267533851294314,0.627533101789186,0.11158342079021243,33.21285915383082,3.7497533827990948,7.240118969755884,486.4854350492815,4525.821347949681,1561.9949536594281,2.618011925393531,1.202816425579352,2,9,415.7514435021552,1066.2109726941826,1046.6678354338146,4671.348177478323,6859.737892845796,202.54728110144856,44.80421080477775,13.130628050654042,0.5437988575934475
118,Thaba-Tseka,2020-07-31,barley,2.3657078566001433,0.993711899640361,72.78957301940251,24.31171422948022,75.61769143975809,17.751053992301767,742.8052990156489,0,6.253138466072152,26.2058184109692,65.62805662307039,33.970630208008785,148.3425689368334,3.8629875427781504,63.329694627708534,67.65532546554161,1.923636978646092,0.7220511783025281,0.5732146333908692,0.5069199615138164,36.834615032395305,3.9698165591683647,17.307489451958652,439.25554245831654,1608.6158082913657,1613.041766781358,14.597954854012958,0.6051266150677597,0,8,382.50320658314445,837.7016154038567,1161.6872583878817,3985.8495960284336,5419.706534667884,486.7593321300125,41.64283883873769,18.62362664456186,0.5489718490121491
119,Thaba-Tseka,2020-08-31,barley,4.771509855520116,1.4858508816497404,164.26120390287082,28.750500217571847,69.62505383572554,14.503125100748887,497.8874991639738,2,5.641655652919009,17.26138391099174,47.78473178755862,17.31720337857633,171.66264568538497,3.86087704056302,149.91445773613748,35.44451360955935,1.1730139046917287,0.3978004896528863,0.6095168185071561,0.4341936055522416,31.72786391425206,4.630501576799548,12.554737131826032,471.7818684513453,4315.917507305079,1370.7769724078971,2.8003460534434685,9.372197405938513,2,3,403.51487021395343,1799.2685096145854,1030.8625440185779,3668.7828692893877,5783.989791475223,330.02050943315476,23.41534433240341,14.691942700761755,0.7488405905088185
120,Thaba-Tseka,2020-09-30,barley,7.763304388441019,3.438206126503751,78.59574979331505,20.397664991272215,69.47263492296167,19.647580354045715,349.5792640619148,0,5.896123593407395,21.824057640089876,35.96811873175149,26.461769396797283,109.84952200968196,3.2618405451176242,137.22279817492011,25.290982061949315,1.6926039136599325,0.3492573680609443,0.5177129516581751,0.3697335466069852,26.306904154136486,3.3076171532014986,7.818743515601665,493.0182839113385,2016.956194634527,1539.5805334075728,13.365994639753026,3.9554957240422755,0,1,395.9772008665058,1730.4210953767883,1471.700448387528,2655.770086302938,6797.380897591889,442.42207891116567,36.27815486731295,16.309461459353102,1.2707408929546442
121,Mokhotlong,2020-10-31,barley,2.45231492361025,1.8389750648443568,80.01612254728808,27.622991186389456,75.2066151494322,11.60022287457166,336.04686971025734,2,6.165192489090055,24.48841309020592,58.7146585516991,12.07309608174761,163.12818419341554,4.858977232569988,80.49318378714807,66.80197923709936,1.3992838776476701,0.506590504153706,0.3973582080675265,0.2427631293065626,38.663809441535946,4.855533106595001,7.008750563655857,351.89510803177654,4822.403770217642,1339.8448574282784,0.33739371127570084,8.286609804068945,1,8,386.25264005551327,1249.3238791999233,1338.5288469107147,2105.556914198192,4179.02719277167,214.7213353109692,16.61743812533984,10.90719402642614,1.2412214145653755
122,Mokhotlong,2020-11-30,barley,9.42124457044686,1.080743722196607,166.09397953655582,26.27873014698099,87.08198113389795,8.687249068913601,484.51339718738575,4,6.422858275067204,12.864890482664844,32.012208917964706,11.055561282929371,286.5662401715391,4.19447730918807,146.3798451646756,73.73017118091369,1.4459122590194657,0.2514675058894286,0.2798111244659547,0.3948157123424544,30.515004651821428,4.286790975396132,7.46082761409776,232.61405046654454,4274.947496801684,1287.0896911068244,6.181781735689112,3.977376553622836,1,6,415.3221672969348,2313.167477540207,978.5748958721755,3651.6615372126107,7067.847849952184,191.35940228138338,10.856573443088596,26.765297764962398,0.9647150771591328
123,Ha Lejone,2020-12-31,barley,6.326102071687496,0.866770101742623,136.71440030225784,19.802910173899207,56.88901967295496,7.628448191609897,647.695022393046,4,6.925146299651446,18.373099635123353,53.287658355315685,27.767541933186145,177.21788278546077,4.066822316607902,141.67884056075312,29.07893825816135,1.0648331378231286,0.8307637549521691,0.6829087134679062,0.44121090095425397,30.0047553344326,2.0870931609979944,20.956840608105022,441.7250380743273,3818.9355048457737,1310.8968633448817,0.8006065885993136,8.225989029141934,2,2,400.52569655299015,2587.6514090985434,597.9423394009643,5267.897562281718,5622.734904240552,434.0400454264798,33.16425047007617,15.985196468942965,1.15249545556264
